,ID_Start_Location,freq.loc,Start_Lat,Start_Lng,End_Lat,End_Lng,Start_Time,End_Time,differ_HHMM,Start_hms,End_hms,Year,Month,Day,Date,Start_Hour_numric,End_Hour_numric,Accident.Description,Severity,Distance.mi.,Traffic.Speed,Traffic.Speed.No.Accident,Number,Street,Street_Category,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Weather_Condition_Timestamp,Temperature.F.,Nautical_Twilight,Astronomical_Twilight,Wind_Chill.F.,Humidity...,Pressure.in.,Visibility.mi.,Wind_Direction,Wind_Speed.mph.,Precipitation.in.,Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Civil_Twilight,Nautical_Twilight.1,Astronomical_Twilight.1.1,Astronomical_Twilight.1
704,89,15,40.92799,-73.84019,40.92799,-73.84019,2016-07-26 16:17,2016-07-26 17:15,0:58,16:17:00,17:15:00,2016,7,26,2016-07-26,16,17,Right hand shoulder blocked ,2,0,27,82,0,Cross County Pkwy W,County Highways,R,Mount Vernon,Westchester,NY,10552,US,US/Eastern,KLGA,2016-07-26 15:51,2016-07-26 15:51,90,Day,Day,0,42,29.85,10,NNW,8.1,0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
705,89,15,40.92799,-73.84019,40.92799,-73.84019,2016-09-21 17:11,2016-09-21 18:10,0:59,17:11:00,18:10:00,2016,9,21,2016-09-21,17,18,Right hand shoulder blocked ,2,0,20,82,0,Cross County Pkwy W,County Highways,R,Mount Vernon,Westchester,NY,10552,US,US/Eastern,KLGA,2016-09-21 16:51,2016-09-21 16:51,84,Day,Day,0,32,30.13,10,NE,5.8,0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
706,89,15,40.92799,-73.84019,0,0,2017-01-18 17:29,2017-01-18 18:14,0:45,17:29:00,18:14:00,2017,1,18,2017-01-18,17,18,One lane blocked ,2,0.01,20,72,0,Cross County Pkwy W,County Highways,R,Mount Vernon,Westchester,NY,10552,US,US/Eastern,KLGA,2017-01-18 17:51,2017-01-18 17:51,43,Day,Day,38.2,80,30.02,10,North,8.1,0,Overcast,0,0,0,0,0,0,0,0,0,0,0,0,Night,Day,Day,Day
707,89,15,40.92799,-73.84019,0,0,2017-02-24 17:19,2017-02-24 18:04,0:45,17:19:00,18:04:00,2017,2,24,2017-02-24,17,18,Right hand shoulder blocked ,2,0.01,20,82,0,Cross County Pkwy W,County Highways,R,Mount Vernon,Westchester,NY,10552,US,US/Eastern,KLGA,2017-02-24 16:51,2017-02-24 16:51,66,Day,Day,0,60,29.85,10,South,18.4,0,Scattered Clouds,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
708,89,15,40.92799,-73.84019,40.92799,-73.84019,2016-06-29 18:58,2016-06-29 19:56,0:58,18:58:00,19:56:00,2016,6,29,2016-06-29,18,19,Right hand shoulder blocked ,2,0,21,67,0,Cross County Pkwy W,County Highways,R,Mount Vernon,Westchester,NY,10552,US,US/Eastern,KLGA,2016-06-29 18:51,2016-06-29 18:51,81,Day,Day,0,47,29.86,10,NW,12.7,0,Scattered Clouds,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
709,89,15,40.92799,-73.84019,40.92799,-73.84019,2018-07-09 18:38,2018-07-09 19:07,0:29,18:38:00,19:07:00,2018,7,9,2018-07-09,18,19,Right lane blocked,2,0,21,82,0,Cross County Pkwy W,County Highways,R,Mount Vernon,Westchester,NY,10552,US,US/Eastern,KLGA,2018-07-09 18:51,2018-07-09 18:51,80.1,Day,Day,0,47,30.06,10,South,16.1,0,Partly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
710,89,15,40.92799,-73.84019,0,0,2017-03-27 19:56,2017-03-27 20:41,0:45,19:56:00,20:41:00,2017,3,27,2017-03-27,19,20,Right and center lane blocked,2,0.01,32,85,0,Cross County Pkwy W,County Highways,R,Mount Vernon,Westchester,NY,10552,US,US/Eastern,KLGA,2017-03-27 19:51,2017-03-27 19:51,48.9,Day,Day,0,80,29.99,10,ENE,8.1,0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Night,Day,Day,Day
711,48,10,40.93256,-73.87891,40.93256,-73.87891,2018-10-18 6:48,2018-10-18 7:17,0:29,6:48:00,7:17:00,2018,10,18,2018-10-18,6,7,Right hand shoulder blocked ,2,0,29,82,0,Saw Mill River Pkwy N,County Highways,R,Yonkers,Westchester,NY,10705,US,US/Eastern,KLGA,2018-10-18 6:51,2018-10-18 6:51,44.1,Day,Day,36.2,51,30.27,10,NW,18.4,0,Scattered Clouds,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
712,48,10,40.93256,-73.87891,0,0,2017-04-26 7:19,2017-04-26 7:49,0:30,7:19:00,7:49:00,2017,4,26,2017-04-26,7,7,Right lane blocked,2,0.01,23,71,0,Saw Mill River Pkwy N,County Highways,R,Yonkers,Westchester,NY,10705,US,US/Eastern,KLGA,2017-04-26 7:23,2017-04-26 7:23,55.9,Day,Day,0,90,29.75,4,NE,8.1,0.01,Light Rain,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
713,48,10,40.93256,-73.87891,0,0,2016-11-25 8:36,2016-11-25 9:05,0:29,8:36:00,9:05:00,2016,11,25,2016-11-25,8,9,Right hand shoulder blocked ,2,0.01,24,82,0,Saw Mill River Pkwy N,County Highways,R,Yonkers,Westchester,NY,10705,US,US/Eastern,KLGA,2016-11-25 8:51,2016-11-25 8:51,48,Day,Day,0,83,30.25,10,East,5.8,0,Overcast,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
714,48,10,40.93256,-73.87891,0,0,2016-12-06 8:04,2016-12-06 8:33,0:29,8:04:00,8:33:00,2016,12,6,2016-12-06,8,8,Right hand shoulder blocked ,2,0.01,24,88,0,Saw Mill River Pkwy N,County Highways,R,Yonkers,Westchester,NY,10705,US,US/Eastern,KLGA,2016-12-06 7:51,2016-12-06 7:51,42.1,Day,Day,40.2,60,30.13,10,NE,3.5,0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
715,48,10,40.93256,-73.87891,40.93256,-73.87891,2018-01-22 8:49,2018-01-22 9:18,0:29,8:49:00,9:18:00,2018,1,22,2018-01-22,8,9,Right hand shoulder blocked ,2,0,24,82,0,Saw Mill River Pkwy N,County Highways,R,Yonkers,Westchester,NY,10705,US,US/Eastern,KLGA,2018-01-22 8:51,2018-01-22 8:51,39,Day,Day,32.8,86,30.19,6,ENE,9.2,0,Overcast,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
716,48,10,40.93256,-73.87891,40.93256,-73.87891,2018-10-05 9:12,2018-10-05 9:42,0:30,9:12:00,9:42:00,2018,10,5,2018-10-05,9,9,One lane blocked ,2,0,28,72,0,Saw Mill River Pkwy N,County Highways,R,Yonkers,Westchester,NY,10705,US,US/Eastern,KLGA,2018-10-05 8:51,2018-10-05 8:51,63,Day,Day,0,67,30.16,10,NNE,11.5,0,Partly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
717,48,10,40.93256,-73.87891,40.93256,-73.87891,2018-04-24 10:04,2018-04-24 10:33,0:29,10:04:00,10:33:00,2018,4,24,2018-04-24,10,10,Right hand shoulder blocked ,2,0,35,82,0,Saw Mill River Pkwy N,County Highways,R,Yonkers,Westchester,NY,10705,US,US/Eastern,KLGA,2018-04-24 9:51,2018-04-24 9:51,55,Day,Day,0,62,30.4,10,NE,8.1,0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
718,48,10,40.93256,-73.87891,40.93256,-73.87891,2018-08-20 16:40,2018-08-20 17:09,0:29,16:40:00,17:09:00,2018,8,20,2018-08-20,16,17,Right hand shoulder blocked ,2,0,27,73,0,Saw Mill River Pkwy N,County Highways,R,Yonkers,Westchester,NY,10705,US,US/Eastern,KLGA,2018-08-20 16:51,2018-08-20 16:51,75.9,Day,Day,0,64,30.11,10,East,8.1,0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
719,48,10,40.93256,-73.87891,40.93256,-73.87891,2016-10-05 17:29,2016-10-05 18:28,0:59,17:29:00,18:28:00,2016,10,5,2016-10-05,17,18,Right lane blocked,2,0,20,70,0,Saw Mill River Pkwy N,County Highways,R,Yonkers,Westchester,NY,10705,US,US/Eastern,KLGA,2016-10-05 17:51,2016-10-05 17:51,66,Day,Day,0,52,30.28,10,NE,8.1,0,Partly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
720,48,10,40.93256,-73.87891,40.93256,-73.87891,2018-11-29 17:56,2018-11-29 18:26,0:30,17:56:00,18:26:00,2018,11,29,2018-11-29,17,18,Two lanes blocked,2,0,20,88,0,Saw Mill River Pkwy N,County Highways,R,Yonkers,Westchester,NY,10705,US,US/Eastern,KLGA,2018-11-29 17:51,2018-11-29 17:51,42.1,Night,Day,33.3,55,29.95,10,WNW,19.6,0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Night,Night,Day,Day
721,65,7,40.93839,-73.83867,0,0,2016-10-27 7:45,2016-10-27 8:14,0:29,7:45:00,8:14:00,2016,10,27,2016-10-27,7,8,Right hand shoulder blocked ,2,0.01,23,77,0,Bronx River Pkwy S,County Highways,R,Bronxville,Westchester,NY,10708,US,US/Eastern,KHPN,2016-10-27 7:56,2016-10-27 7:56,37.9,Day,Day,32.7,53,30.45,10,ENE,6.9,0,Overcast,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
722,65,7,40.93839,-73.83867,40.93839,-73.83867,2018-11-13 7:13,2018-11-13 7:42,0:29,7:13:00,7:42:00,2018,11,13,2018-11-13,7,7,Right hand shoulder blocked ,2,0,23,82,0,Bronx River Pkwy S,County Highways,R,Bronxville,Westchester,NY,10708,US,US/Eastern,KHPN,2018-11-13 6:56,2018-11-13 6:56,48,Day,Day,0,96,29.98,1.2,Calm,0,0.1,Light Rain,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
723,65,7,40.93839,-73.83867,0,0,2016-10-27 8:33,2016-10-27 9:17,0:44,8:33:00,9:17:00,2016,10,27,2016-10-27,8,9,Right hand shoulder blocked ,2,0.01,24,82,0,Bronx River Pkwy S,County Highways,R,Bronxville,Westchester,NY,10708,US,US/Eastern,KHPN,2016-10-27 8:56,2016-10-27 8:56,37.9,Day,Day,33.5,57,30.47,10,ENE,5.8,0,Light Rain,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
724,65,7,40.93839,-73.83867,0,0,2016-11-15 8:11,2016-11-15 8:41,0:30,8:11:00,8:41:00,2016,11,15,2016-11-15,8,8,Right hand shoulder blocked ,2,0.01,24,73,0,Bronx River Pkwy S,County Highways,R,Bronxville,Westchester,NY,10708,US,US/Eastern,KHPN,2016-11-15 7:56,2016-11-15 7:56,46,Day,Day,43.1,89,29.93,1.2,NNE,5.8,0.3,Light Rain,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
725,65,7,40.93839,-73.83867,40.93839,-73.83867,2017-10-03 8:47,2017-10-03 9:17,0:30,8:47:00,9:17:00,2017,10,3,2017-10-03,8,9,Right hand shoulder blocked ,2,0,24,73,0,Bronx River Pkwy S,County Highways,R,Bronxville,Westchester,NY,10708,US,US/Eastern,KHPN,2017-10-03 8:56,2017-10-03 8:56,60.1,Day,Day,0,75,30.63,10,East,4.6,0,Partly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
726,65,7,40.93839,-73.83867,40.93839,-73.83867,2017-10-20 9:42,2017-10-20 10:12,0:30,9:42:00,10:12:00,2017,10,20,2017-10-20,9,10,Right hand shoulder blocked ,2,0,28,83,0,Bronx River Pkwy S,County Highways,R,Bronxville,Westchester,NY,10708,US,US/Eastern,KHPN,2017-10-20 9:56,2017-10-20 9:56,62.1,Day,Day,0,41,30.16,10,WNW,10.4,0,Clear,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
727,65,7,40.93839,-73.83867,0,0,2016-07-06 11:37,2016-07-06 12:22,0:45,11:37:00,12:22:00,2016,7,6,2016-07-06,11,12,Right hand shoulder blocked ,2,0,37,82,0,Bronx River Pkwy S,County Highways,R,Bronxville,Westchester,NY,10708,US,US/Eastern,KHPN,2016-07-06 11:56,2016-07-06 11:56,88,Day,Day,0,42,29.86,10,West,8.1,0,Partly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
728,63,11,40.94633,-73.8497,40.94633,-73.8497,2018-09-05 7:23,2018-09-05 7:53,0:30,7:23:00,7:53:00,2018,9,5,2018-09-05,7,7,Right hand shoulder blocked ,2,0,23,82,0,Sprain Brook Pkwy S,County Highways,R,Bronxville,Westchester,NY,10708,US,US/Eastern,KHPN,2018-09-05 7:06,2018-09-05 7:06,72,Day,Day,0,97,30.25,1.5,Calm,0,0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
729,63,11,40.94633,-73.8497,40.94633,-73.8497,2017-06-12 8:13,2017-06-12 8:42,0:29,8:13:00,8:42:00,2017,6,12,2017-06-12,8,8,Left and center lane blocked ,2,0,24,72,0,Sprain Brook Pkwy S,County Highways,R,Bronxville,Westchester,NY,10708,US,US/Eastern,KHPN,2017-06-12 7:56,2017-06-12 7:56,78.1,Day,Day,0,58,30.02,10,WNW,6.9,0,Clear,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
730,63,11,40.94633,-73.8497,40.94633,-73.8497,2018-11-14 11:54,2018-11-14 12:23,0:29,11:54:00,12:23:00,2018,11,14,2018-11-14,11,12,Right hand shoulder blocked ,2,0,37,88,0,Sprain Brook Pkwy S,County Highways,R,Bronxville,Westchester,NY,10708,US,US/Eastern,KHPN,2018-11-14 11:56,2018-11-14 11:56,37,Day,Day,27.4,42,30.39,10,NNW,17.3,0,Scattered Clouds,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
731,63,11,40.94633,-73.8497,40.94633,-73.8497,2018-06-03 13:23,2018-06-03 14:07,0:44,13:23:00,14:07:00,2018,6,3,2018-06-03,13,14,Right hand shoulder blocked ,2,0,25,77,0,Sprain Brook Pkwy S,County Highways,R,Bronxville,Westchester,NY,10708,US,US/Eastern,KHPN,2018-06-03 12:56,2018-06-03 12:56,60.1,Day,Day,0,67,30.03,10,East,8.1,0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
732,63,11,40.94633,-73.8497,0,0,2016-11-08 14:23,2016-11-08 15:08,0:45,14:23:00,15:08:00,2016,11,8,2016-11-08,14,15,Right hand shoulder blocked ,2,0.01,23,88,0,Sprain Brook Pkwy S,County Highways,R,Bronxville,Westchester,NY,10708,US,US/Eastern,KHPN,2016-11-08 13:56,2016-11-08 13:56,66,Day,Day,0,21,30.06,10,NW,5.8,0,Clear,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
733,63,11,40.94633,-73.8497,40.94633,-73.8497,2018-03-08 16:51,2018-03-08 17:20,0:29,16:51:00,17:20:00,2018,3,8,2018-03-08,16,17,Right hand shoulder blocked ,3,0,22,73,0,Sprain Brook Pkwy S,County Highways,R,Bronxville,Westchester,NY,10708,US,US/Eastern,KHPN,2018-03-08 16:56,2018-03-08 16:56,37,Day,Day,29.3,57,29.67,10,West,11.5,0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
734,63,11,40.94633,-73.8497,40.94633,-73.8497,2017-06-27 17:17,2017-06-27 18:02,0:45,17:17:00,18:02:00,2017,6,27,2017-06-27,17,18,Right hand shoulder blocked ,2,0,20,72,0,Sprain Brook Pkwy S,County Highways,R,Bronxville,Westchester,NY,10708,US,US/Eastern,KHPN,2017-06-27 16:56,2017-06-27 16:56,77,Day,Day,0,34,29.9,10,Variable,5.8,0,Scattered Clouds,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
735,63,11,40.94633,-73.8497,40.94633,-73.8497,2018-04-26 17:58,2018-04-26 18:58,1:00,17:58:00,18:58:00,2018,4,26,2018-04-26,17,18,Right hand shoulder blocked ,2,0,20,82,0,Sprain Brook Pkwy S,County Highways,R,Bronxville,Westchester,NY,10708,US,US/Eastern,KHPN,2018-04-26 17:56,2018-04-26 17:56,64.9,Day,Day,0,37,29.77,10,NW,13.8,0,Partly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
736,63,11,40.94633,-73.8497,40.94633,-73.8497,2018-05-20 17:37,2018-05-20 18:36,0:59,17:37:00,18:36:00,2018,5,20,2018-05-20,17,18,Right hand shoulder blocked ,2,0,20,88,0,Sprain Brook Pkwy S,County Highways,R,Bronxville,Westchester,NY,10708,US,US/Eastern,KHPN,2018-05-20 17:56,2018-05-20 17:56,73,Day,Day,0,68,29.94,10,WNW,17.3,0,Scattered Clouds,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
737,63,11,40.94633,-73.8497,40.94633,-73.8497,2017-10-06 19:16,2017-10-06 20:01,0:45,19:16:00,20:01:00,2017,10,6,2017-10-06,19,20,Right hand shoulder blocked ,2,0,32,85,0,Sprain Brook Pkwy S,County Highways,R,Bronxville,Westchester,NY,10708,US,US/Eastern,KHPN,2017-10-06 18:56,2017-10-06 18:56,69.1,Day,Day,0,73,30.04,10,SSE,3.5,0,Partly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Night,Day,Day,Day
738,63,11,40.94633,-73.8497,40.94633,-73.8497,2017-11-05 23:45,2017-11-06 0:15,0:30,23:45:00,0:15:00,2017,11,5,2017-11-05,23,0,Right hand shoulder blocked ,2,0,42,88,0,Sprain Brook Pkwy S,County Highways,R,Bronxville,Westchester,NY,10708,US,US/Eastern,KHPN,2017-11-05 22:56,2017-11-05 22:56,59,Night,Night,0,100,30.04,1,South,5.8,0,Mist,0,0,0,0,0,0,0,0,0,0,0,0,Night,Night,Night,Night
739,3,10,40.9516,-73.85281,40.9516,-73.85281,2019-06-11 4:47,2019-06-11 5:48,1:01,4:47:00,5:48:00,2019,6,11,2019-06-11,4,5,Right hand shoulder blocked ,2,0,46,89,0,Sprain Brook Pkwy N,County Highways,R,Yonkers,Westchester,NY,10710,US,US/Eastern,KHPN,2019-06-11 4:56,2019-06-11 4:56,67,Day,Day,67,100,29.32,0.5,CALM,0,0.02,Light Rain,0,0,0,0,0,0,0,0,0,0,0,0,Night,Day,Day,Day
740,3,10,40.9516,-73.85281,40.9516,-73.85281,2020-11-06 6:30,2020-11-06 7:00,0:30,6:30:00,7:00:00,2020,11,6,2020-11-06,6,7,Right hand shoulder blocked ,2,0,29,88,0,Sprain Brook Pkwy N,County Highways,R,Yonkers,Westchester,NY,10710,US,US/Eastern,KHPN,2020-11-06 6:56,2020-11-06 6:56,48,Day,Day,48,96,29.81,6,WNW,3,0,Fair,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
741,3,10,40.9516,-73.85281,40.9516,-73.85281,2019-08-09 7:09,2019-08-09 7:38,0:29,7:09:00,7:38:00,2019,8,9,2019-08-09,7,7,Right lane blocked,2,0,23,82,0,Sprain Brook Pkwy N,County Highways,R,Yonkers,Westchester,NY,10710,US,US/Eastern,KHPN,2019-08-09 6:56,2019-08-09 6:56,69,Day,Day,69,81,29.29,10,NW,9,0,Fair,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
742,3,10,40.9516,-73.85281,40.9516,-73.85281,2019-10-17 7:32,2019-10-17 8:02,0:30,7:32:00,8:02:00,2019,10,17,2019-10-17,7,8,Right hand shoulder blocked ,2,0,23,88,0,Sprain Brook Pkwy N,County Highways,R,Yonkers,Westchester,NY,10710,US,US/Eastern,KHPN,2019-10-17 7:56,2019-10-17 7:56,49,Day,Day,44,74,28.8,10,W,13,0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
743,3,10,40.9516,-73.85281,40.9516,-73.85281,2019-07-23 8:16,2019-07-23 11:34,3:18,8:16:00,11:34:00,2019,7,23,2019-07-23,8,11,Right hand shoulder blocked ,2,0,24,72,0,Sprain Brook Pkwy N,County Highways,R,Yonkers,Westchester,NY,10710,US,US/Eastern,KHPN,2019-07-23 7:56,2019-07-23 7:56,65,Day,Day,65,93,29.29,10,N,9,0.05,Light Rain,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
744,3,10,40.9516,-73.85281,40.9516,-73.85281,2019-09-05 9:02,2019-09-05 10:18,1:16,9:02:00,10:18:00,2019,9,5,2019-09-05,9,10,Right hand shoulder blocked ,2,0,28,83,0,Sprain Brook Pkwy N,County Highways,R,Yonkers,Westchester,NY,10710,US,US/Eastern,KHPN,2019-09-05 8:56,2019-09-05 8:56,64,Day,Day,64,67,29.62,10,N,8,0,Fair,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
745,3,10,40.9516,-73.85281,40.9516,-73.85281,2020-01-22 10:18,2020-01-22 11:50,1:32,10:18:00,11:50:00,2020,1,22,2020-01-22,10,11,Right hand shoulder blocked ,2,0,35,88,0,Sprain Brook Pkwy N,County Highways,R,Yonkers,Westchester,NY,10710,US,US/Eastern,KHPN,2020-01-22 9:56,2020-01-22 9:56,28,Day,Day,28,51,29.98,10,CALM,0,0,Fair,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
746,3,10,40.9516,-73.85281,40.9516,-73.85281,2020-01-24 10:23,2020-01-24 12:25,2:02,10:23:00,12:25:00,2020,1,24,2020-01-24,10,12,Right hand shoulder blocked ,2,0,35,88,0,Sprain Brook Pkwy N,County Highways,R,Yonkers,Westchester,NY,10710,US,US/Eastern,KHPN,2020-01-24 9:56,2020-01-24 9:56,43,Day,Day,43,36,29.89,10,CALM,0,0,Fair,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
747,3,10,40.9516,-73.85281,40.9516,-73.85281,2020-02-29 13:58,2020-02-29 14:58,1:00,13:58:00,14:58:00,2020,2,29,2020-02-29,13,14,Right hand shoulder blocked ,2,0,25,82,0,Sprain Brook Pkwy N,County Highways,R,Yonkers,Westchester,NY,10710,US,US/Eastern,KHPN,2020-02-29 13:56,2020-02-29 13:56,30,Day,Day,18,41,29.34,10,WNW,18,0,Light Snow,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
748,3,10,40.9516,-73.85281,40.9516,-73.85281,2020-12-17 16:15,2020-12-17 16:44,0:29,16:15:00,16:44:00,2020,12,17,2020-12-17,16,16,One lane blocked ,2,0,27,74,0,Sprain Brook Pkwy N,County Highways,R,Yonkers,Westchester,NY,10710,US,US/Eastern,KHPN,2020-12-17 15:56,2020-12-17 15:56,28,Day,Day,17,66,29.5,10,NNW,14,0,Fair,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
749,79,6,40.95952,-73.79532,40.95952,-73.79532,2018-08-15 9:56,2018-08-15 10:26,0:30,9:56:00,10:26:00,2018,8,15,2018-08-15,9,10,Right hand shoulder blocked ,2,0,28,83,0,Hutchinson River Pkwy S,County Highways,R,New Rochelle,Westchester,NY,10804,US,US/Eastern,KHPN,2018-08-15 9:56,2018-08-15 9:56,75.9,Day,Day,0,74,29.89,10,NW,9.2,0,Partly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
750,79,6,40.95952,-73.79532,40.95952,-73.79532,2018-04-18 10:35,2018-04-18 11:05,0:30,10:35:00,11:05:00,2018,4,18,2018-04-18,10,11,Right lane blocked,2,0,35,82,0,Hutchinson River Pkwy S,County Highways,R,New Rochelle,Westchester,NY,10804,US,US/Eastern,KHPN,2018-04-18 10:56,2018-04-18 10:56,42.1,Day,Day,34.9,55,29.78,10,WNW,13.8,0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
751,79,6,40.95952,-73.79532,40.95952,-73.79532,2016-09-16 15:34,2016-09-16 16:34,1:00,15:34:00,16:34:00,2016,9,16,2016-09-16,15,16,Right hand shoulder blocked ,2,0,26,82,0,Hutchinson River Pkwy S,County Highways,R,New Rochelle,Westchester,NY,10804,US,US/Eastern,KHPN,2016-09-16 15:56,2016-09-16 15:56,72,Day,Day,0,41,30.27,10,SSE,9.2,0,Partly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
752,79,6,40.95952,-73.79532,0,0,2017-02-11 16:06,2017-02-11 16:51,0:45,16:06:00,16:51:00,2017,2,11,2017-02-11,16,16,Right hand shoulder blocked ,2,0.01,27,82,0,Hutchinson River Pkwy S,County Highways,R,New Rochelle,Westchester,NY,10804,US,US/Eastern,KHPN,2017-02-11 15:56,2017-02-11 15:56,43,Day,Day,41.3,45,29.96,10,WNW,3.5,0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
753,79,6,40.95952,-73.79532,0,0,2016-10-27 18:49,2016-10-27 19:34,0:45,18:49:00,19:34:00,2016,10,27,2016-10-27,18,19,Right hand shoulder blocked ,2,0.01,21,68,0,Hutchinson River Pkwy S,County Highways,R,New Rochelle,Westchester,NY,10804,US,US/Eastern,KHPN,2016-10-27 18:56,2016-10-27 18:56,45,Day,Day,41.2,97,30.17,1.5,East,6.9,0.25,Light Rain,0,0,0,0,0,0,0,0,0,0,0,0,Night,Day,Day,Day
754,79,6,40.95952,-73.79532,40.95952,-73.79532,2018-10-05 20:13,2018-10-05 20:43,0:30,20:13:00,20:43:00,2018,10,5,2018-10-05,20,20,Right lane blocked,2,0,39,80,0,Hutchinson River Pkwy S,County Highways,R,New Rochelle,Westchester,NY,10804,US,US/Eastern,KHPN,2018-10-05 19:56,2018-10-05 19:56,62.1,Night,Night,0,70,30.16,10,East,4.6,0,Overcast,0,0,0,0,0,0,0,0,0,0,0,0,Night,Night,Night,Night
755,9,7,40.96962,-73.87041,0,0,2016-11-21 5:26,2016-11-21 5:55,0:29,5:26:00,5:55:00,2016,11,21,2016-11-21,5,5,Right hand shoulder blocked ,2,0.01,38,82,0,Saw Mill River Pkwy S,County Highways,R,Yonkers,Westchester,NY,10703,US,US/Eastern,KHPN,2016-11-21 4:56,2016-11-21 4:56,32,Night,Day,22.1,73,29.59,7,WNW,13.8,0,Light Snow,0,0,0,0,0,0,0,0,0,0,0,0,Night,Night,Day,Day
756,9,7,40.96962,-73.87041,40.96962,-73.87041,2018-04-24 6:59,2018-04-24 7:29,0:30,6:59:00,7:29:00,2018,4,24,2018-04-24,6,7,Right hand shoulder blocked ,2,0,29,67,0,Saw Mill River Pkwy S,County Highways,R,Yonkers,Westchester,NY,10703,US,US/Eastern,KHPN,2018-04-24 6:56,2018-04-24 6:56,37.9,Day,Day,0,89,30.41,10,Calm,0,0,Clear,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
757,9,7,40.96962,-73.87041,40.96962,-73.87041,2017-07-25 7:20,2017-07-25 7:49,0:29,7:20:00,7:49:00,2017,7,25,2017-07-25,7,7,Right lane blocked,2,0,23,82,0,Saw Mill River Pkwy S,County Highways,R,Yonkers,Westchester,NY,10703,US,US/Eastern,KHPN,2017-07-25 6:56,2017-07-25 6:56,60.1,Day,Day,0,86,30.03,10,NNE,4.6,0,Partly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
